time,ohc_mean,ohc_min,ohc_max
19771016,-1.291332641686158e+22,-4.633730838363392e+22,3.285217589109878e+22
19771116,-1.3324637862734519e+22,-4.6686622958031496e+22,3.226803612613072e+22
19780016,-1.3704540566796232e+22,-4.70067241828462e+22,3.169709340927073e+22
19780116,-1.4122584274867138e+22,-4.7371210258488486e+22,3.1080805073662656e+22
19780216,-1.4549287335416568e+22,-4.773110416371073e+22,3.043704965922722e+22
19780316,-1.4934235497200817e+22,-4.805768043888969e+22,2.986311373746489e+22
19780416,-1.5305367328398231e+22,-4.837399638821759e+22,2.9316697624175564e+22
19780516,-1.565104693494657e+22,-4.867122495642479e+22,2.8789156472224513e+22
19780616,-1.6016889710594102e+22,-4.9000338634693805e+22,2.825327709321337e+22
19780716,-1.638806226183815e+22,-4.934866654547302e+22,2.7728365855794723e+22
19780816,-1.6729156115595918e+22,-4.965397644791157e+22,2.7251998355809544e+22
19780916,-1.7104565634604395e+22,-4.99571895494236e+22,2.6727456601210326e+22
19781016,-1.7523770877314196e+22,-5.027174534189714e+22,2.6127683528385773e+22
19781116,-1.7912975935291225e+22,-5.050830817132385e+22,2.551695807656742e+22
19790016,-1.8290267058224018e+22,-5.070275108523557e+22,2.4902773297285297e+22
19790116,-1.8592207095328888e+22,-5.08125120647539e+22,2.436174292620035e+22
19790216,-1.889982752264376e+22,-5.093967345203252e+22,2.3814545813675646e+22
19790316,-1.9208522865364693e+22,-5.107438587468637e+22,2.324997456438848e+22
19790416,-1.948006892017062e+22,-5.116941820692335e+22,2.273938946503448e+22
19790516,-1.9771136646184444e+22,-5.128027881535071e+22,2.2218807875707595e+22
19790616,-2.0062708055249718e+22,-5.138952450801167e+22,2.1710401955623288e+22
19790716,-2.0376554164864477e+22,-5.150841766167441e+22,2.1172984784989385e+22
19790816,-2.0723780959608555e+22,-5.166529867819402e+22,2.0591316933266796e+22
19790916,-2.1071298128629855e+22,-5.181235021322692e+22,1.999536385117618e+22
19791016,-2.1411474486553534e+22,-5.195101942345338e+22,1.9392913388373153e+22
19791116,-2.1768112697383903e+22,-5.2135611463780165e+22,1.878822576245523e+22
19800016,-2.214590221398421e+22,-5.2361998409848825e+22,1.8168397785190027e+22
19800116,-2.254789143380847e+22,-5.261712282513974e+22,1.7511681949276939e+22
19800216,-2.292426624310208e+22,-5.283517323299816e+22,1.6869686410220887e+22
19800316,-2.327027253419964e+22,-5.2988505788311375e+22,1.624273861724478e+22
19800416,-2.362550237091029e+22,-5.314390624645348e+22,1.5574732726190836e+22
19800516,-2.3953056070291505e+22,-5.326785431539797e+22,1.4953273132310633e+22
19800616,-2.4303201765235318e+22,-5.340388779394251e+22,1.431325176491624e+22
19800716,-2.4622381408137528e+22,-5.351904408581444e+22,1.3672148407711368e+22
19800816,-2.494019056345188e+22,-5.362865644654507e+22,1.2994138895985127e+22
19800916,-2.532790680645209e+22,-5.383489466318084e+22,1.2242536062748025e+22
19801016,-2.573636052602023e+22,-5.4081616487466985e+22,1.1481751187383147e+22
19801116,-2.616982566165892e+22,-5.437230958201493e+22,1.070189980695834e+22
19810016,-2.670023682160625e+22,-5.477235983331463e+22,9.836206533761122e+21
19810116,-2.7329956139175548e+22,-5.528661649226484e+22,8.878550506772937e+21
19810216,-2.7978838366984287e+22,-5.584178910442965e+22,7.925076728813711e+21
19810316,-2.8672680503689278e+22,-5.646294508063498e+22,6.940859456385713e+21
19810416,-2.936265265970447e+22,-5.7089601453185196e+22,5.987713127649394e+21
19810516,-3.002278983334198e+22,-5.769671633165229e+22,5.053973419569864e+21
19810616,-3.0680970070968903e+22,-5.830801542947317e+22,4.1035006808998313e+21
19810716,-3.1346333751725213e+22,-5.892278867910661e+22,3.149191907422193e+21
19810816,-3.1960075709882726e+22,-5.94969739876983e+22,2.2770230678232666e+21
19810916,-3.2520883291578803e+22,-6.001159994181796e+22,1.4728957372945602e+21
19811016,-3.306781086835706e+22,-6.051063405872769e+22,6.932982003862497e+20
19811116,-3.3629547101678796e+22,-6.101793753515321e+22,-7.909779924291874e+19
19820016,-3.4120803398824564e+22,-6.1458310015116626e+22,-7.873747843398182e+20
19820116,-3.4526735932952555e+22,-6.181162941548285e+22,-1.4183425091083145e+21
19820216,-3.4875978515433596e+22,-6.208670965602261e+22,-2.022412532014837e+21
19820316,-3.5175023845112975e+22,-6.229931971553118e+22,-2.582901408977279e+21
19820416,-3.5515486932212935e+22,-6.254506613519802e+22,-3.1863559868472235e+21
19820516,-3.5942505760773737e+22,-6.287742240519874e+22,-3.8804857112271724e+21
19820616,-3.6394098856001257e+22,-6.322101177857003e+22,-4.585814011380547e+21
19820716,-3.6879269073053096e+22,-6.358589004267987e+22,-5.309997898011304e+21
19820816,-3.7431212107012623e+22,-6.400403275488258e+22,-6.115179633802768e+21
19820916,-3.793519527646537e+22,-6.439864753673201e+22,-6.862966557693101e+21
19821016,-3.843225786757822e+22,-6.480525728088897e+22,-7.582428232464575e+21
19821116,-3.8850999023728924e+22,-6.514112260559935e+22,-8.220244759453899e+21
19830016,-3.9225914160088305e+22,-6.5422136338648165e+22,-8.81254908142142e+21
19830116,-3.958551773325458e+22,-6.568500807119806e+22,-9.360774515861044e+21
19830216,-3.99697628549895e+22,-6.5979167436259205e+22,-9.92274413885097e+21
19830316,-4.0382934606513514e+22,-6.630481521931499e+22,-1.0534709018816768e+22
19830416,-4.076524249548622e+22,-6.6601859139937466e+22,-1.1139964567412699e+22
19830516,-4.109959273422195e+22,-6.684844548093482e+22,-1.1684176543984399e+22
19830616,-4.141844197710525e+22,-6.707119501970444e+22,-1.222361498642606e+22
19830716,-4.174752001125971e+22,-6.728220067184575e+22,-1.2779939910233031e+22
19830816,-4.205687281384874e+22,-6.746856675512576e+22,-1.3303516768612087e+22
19830916,-4.2398832634754855e+22,-6.764704178125866e+22,-1.3850031022843294e+22
19831016,-4.274577775279849e+22,-6.780490645899688e+22,-1.4372655932851117e+22
19831116,-4.310582645049293e+22,-6.795679298352974e+22,-1.491180539431669e+22
19840016,-4.344311722078036e+22,-6.809431452645115e+22,-1.543309395496008e+22
19840116,-4.37585142293693e+22,-6.820789831145319e+22,-1.5948458405593635e+22
19840216,-4.413694513830779e+22,-6.837811298526957e+22,-1.6533187016212972e+22
19840316,-4.461072471982709e+22,-6.864244238289885e+22,-1.7178194806644788e+22
19840416,-4.516053009207599e+22,-6.898405842903341e+22,-1.7867106688643965e+22
19840516,-4.5741935646650275e+22,-6.93631939636636e+22,-1.860733765134698e+22
19840616,-4.631950878806166e+22,-6.9763251345662704e+22,-1.936096213169181e+22
19840716,-4.687593259402795e+22,-7.01815284152543e+22,-2.008986194390737e+22
19840816,-4.7443291571484455e+22,-7.061191303714412e+22,-2.0819996962145727e+22
19840916,-4.799530836127039e+22,-7.103370141324519e+22,-2.1556682090742125e+22
19841016,-4.850812141012504e+22,-7.143547804440204e+22,-2.2296428635010223e+22
19841116,-4.903672700661303e+22,-7.185954636781448e+22,-2.3064180438261152e+22
19850016,-4.9665296376929955e+22,-7.237807956991085e+22,-2.392220708369271e+22
19850116,-5.033147609586499e+22,-7.291979880408879e+22,-2.4814558101334257e+22
19850216,-5.095746372140055e+22,-7.342241103090247e+22,-2.5641104679195485e+22
19850316,-5.146094315385247e+22,-7.381141170051641e+22,-2.635444371027355e+22
19850416,-5.185315185007098e+22,-7.408429981393755e+22,-2.6971822292291417e+22
19850516,-5.221531523173544e+22,-7.430344422120546e+22,-2.7526668018183276e+22
19850616,-5.258334230011475e+22,-7.4524254585035524e+22,-2.8048709712039354e+22
19850716,-5.289220085140968e+22,-7.468330746247543e+22,-2.850315537788835e+22
19850816,-5.3193593035002384e+22,-7.485063307713085e+22,-2.897031883378507e+22
19850916,-5.34985236592923e+22,-7.505847082223428e+22,-2.9432957110306208e+22
19851016,-5.380076638520464e+22,-7.526487079315667e+22,-2.9892037730771707e+22
19851116,-5.409346906096631e+22,-7.548095162677806e+22,-3.034354742496363e+22
19860016,-5.436069356008605e+22,-7.566721300136673e+22,-3.0773805007813957e+22
19860116,-5.466461504028947e+22,-7.590844831540683e+22,-3.121766533803879e+22
19860216,-5.499298667545989e+22,-7.617281486773303e+22,-3.166983068127646e+22
19860316,-5.541611907580975e+22,-7.652857446849735e+22,-3.2216531459592235e+22
19860416,-5.596426603502585e+22,-7.70047017765024e+22,-3.288209705642309e+22
19860516,-5.65184061219161e+22,-7.75062841802013e+22,-3.3567076170047666e+22
